Keyword;Potential;Difficulty;"Search Volume";CPC;Competition;"Trend 1 Date";"Trend 1 Search Volume";"Trend 2 Date";"Trend 2 Search Volume";"Trend 3 Date";"Trend 3 Search Volume";"Trend 4 Date";"Trend 4 Search Volume";"Trend 5 Date";"Trend 5 Search Volume";"Trend 6 Date";"Trend 6 Search Volume";"Trend 7 Date";"Trend 7 Search Volume";"Trend 8 Date";"Trend 8 Search Volume";"Trend 9 Date";"Trend 9 Search Volume";"Trend 10 Date";"Trend 10 Search Volume";"Trend 11 Date";"Trend 11 Search Volume";"Trend 12 Date";"Trend 12 Search Volume";"Trend 13 Date";"Trend 13 Search Volume";"Trend 14 Date";"Trend 14 Search Volume";"Trend 15 Date";"Trend 15 Search Volume";"Trend 16 Date";"Trend 16 Search Volume"
"white nike jogging pants";LOW;44;90;0.34;100;2020-04;70;2020-03;110;2020-02;50;2020-01;110;2019-12;140;2019-11;90;2019-10;110;2019-09;50;2019-08;70;2019-07;40;2019-06;90;2019-06;90
"nike athletic sweatpants";LOW;49;90;0.47;100;2020-04;110;2020-03;70;2020-02;70;2020-01;90;2019-12;170;2019-11;260;2019-10;140;2019-09;70;2019-08;110;2019-07;30;2019-06;20;2019-06;20
"all black nike sweatpants";LOW;44;90;0.6;100;2020-04;70;2020-03;70;2020-02;90;2020-01;70;2019-12;170;2019-11;110;2019-10;90;2019-09;110;2019-08;50;2019-07;40;2019-06;40;2019-06;40
"nike classic sweatpants";LOW;49;90;0.65;100;2020-04;110;2020-03;70;2020-02;90;2020-01;90;2019-12;140;2019-11;170;2019-10;90;2019-09;70;2019-08;40;2019-07;70;2019-06;20;2019-06;20
"fleece nike joggers";LOW;49;90;0.52;98.6;2020-04;70;2020-03;50;2020-02;70;2020-01;70;2019-12;260;2019-11;260;2019-10;90;2019-09;70;2019-08;50;2019-07;70;2019-06;30;2019-06;30
"nike sweats mens sale";LOW;44;90;0.47;100;2020-04;70;2020-03;40;2020-02;90;2020-01;50;2019-12;260;2019-11;140;2019-10;110;2019-09;90;2019-08;40;2019-07;20;2019-06;40;2019-06;40
"nike lightweight joggers";LOW;49;90;1.01;100;2020-04;90;2020-03;50;2020-02;50;2020-01;110;2019-12;140;2019-11;90;2019-10;90;2019-09;70;2019-08;110;2019-07;110;2019-06;90;2019-06;90
"nike jogging pants sale";LOW;44;90;0.49;100;2020-04;110;2020-03;90;2020-02;90;2020-01;70;2019-12;170;2019-11;140;2019-10;140;2019-09;70;2019-08;90;2019-07;50;2019-06;50;2019-06;50
"nike sweatpants with elastic ankles";LOW;41;90;0.54;100;2020-04;50;2020-03;30;2020-02;30;2020-01;70;2019-12;260;2019-11;210;2019-10;110;2019-09;70;2019-08;50;2019-07;30;2019-06;20;2019-06;20
"red nike jogging pants";LOW;44;90;0.53;100;2020-04;90;2020-03;50;2020-02;70;2020-01;70;2019-12;260;2019-11;140;2019-10;110;2019-09;70;2019-08;70;2019-07;50;2019-06;50;2019-06;50
